MLS #,YearClosed,SoldPr,SFH,Condo,Duplex,Townhouse,YearBuilt,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,AttachedGarage,GarageSpaces,ParkingSpaces,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Stat,recent,new
10249763,2019,619868.75,1,0,0,0,1976,0,,0,1,0,0,0,0,3788,11,2,2,1,5,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10252416,2019,620131.40625,1,0,0,0,1968,0,,0,0,1,0,0,0,2526,10,3,0,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10482813,2019,630375.0,1,0,0,0,1909,0,,0,0,0,0,1,0,4800,13,3,1,0,5,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10479412,2020,615000.0,1,0,0,0,1963,0,,0,0,1,0,0,0,3540,10,3,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10760718,2020,620125.0,1,0,0,0,1891,0,,0,0,0,0,0,1,2410,8,2,1,0,3,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10630038,2020,625250.0,1,0,0,0,1961,0,,0,0,1,0,0,0,3450,8,3,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10123694,2019,640881.25,1,0,0,0,1911,0,,0,0,0,0,1,0,2250,7,2,1,1,3,0,0,1.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10253759,2019,646134.375,1,0,0,0,1960,0,,0,0,1,0,0,0,2239,8,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10104572,2019,646134.375,1,0,0,0,1985,0,,0,1,0,0,0,0,2413,8,2,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10650658,2020,634475.0,1,0,0,0,1957,0,,0,0,1,0,0,0,2545,8,2,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10259299,2019,650336.875,1,0,0,0,1914,0,,0,0,0,0,1,0,2423,10,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10677131,2020,635500.0,1,0,0,0,1960,0,,0,0,1,0,0,0,2239,8,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10419771,2019,651387.5,1,0,0,0,1951,0,,0,0,1,0,0,0,2600,8,2,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10569503,2020,635500.0,1,0,0,0,1914,0,,0,0,0,0,1,0,2400,11,2,0,0,4,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10771670,2020,635500.0,1,0,0,0,1968,0,,0,0,1,0,0,0,2708,9,2,1,0,5,0,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
9872472,2019,655274.8125,1,0,0,0,1881,0,,0,0,0,0,0,1,2553,13,3,1,1,5,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10622866,2020,640625.0,1,0,0,0,1916,0,,0,0,0,0,1,0,2491,10,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10300372,2019,661893.75,1,0,0,0,1958,0,,0,0,1,0,0,0,4466,10,3,0,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10370491,2019,661893.75,1,0,0,0,1967,0,,0,0,1,0,0,0,2831,10,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10422120,2019,661893.75,1,0,0,0,1957,0,,0,0,1,0,0,0,2748,9,3,1,1,3,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10171425,2019,667146.875,1,0,0,0,1927,0,,0,0,0,1,0,0,2933,11,1,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10381992,2019,667146.875,1,0,0,0,1905,0,,0,0,0,0,1,0,4320,10,4,1,1,6,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10342567,2019,672400.0,1,0,0,0,1930,0,,0,0,0,1,0,0,1872,7,2,1,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10366449,2019,677653.125,1,0,0,0,1924,0,,0,0,0,0,1,0,2800,10,2,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10939191,2020,661125.0,1,0,0,0,1959,0,,0,0,1,0,0,0,2153,8,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10312532,2019,677653.125,1,0,0,0,1883,0,,0,0,0,0,0,1,2200,9,3,0,0,3,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10077790,2019,677653.125,1,0,0,0,1954,0,,0,0,1,0,0,0,2114,8,3,0,0,3,0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10550777,2020,661125.0,1,0,0,0,1920,0,,0,0,0,0,1,0,2079,9,3,0,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10761609,2020,661125.0,1,0,0,0,1953,0,,0,0,1,0,0,0,2210,7,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10278734,2019,682906.25,1,0,0,0,1958,0,,0,0,1,0,0,0,2740,11,3,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10088017,2019,682906.25,1,0,0,0,1958,0,,0,0,1,0,0,0,2967,12,3,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10464648,2020,668300.0,1,0,0,0,1941,0,,0,0,0,1,0,0,2700,8,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10319908,2020,668812.5,1,0,0,0,1969,0,,0,0,1,0,0,0,2285,10,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10412842,2019,689735.3125,1,0,0,0,1923,0,,0,0,0,0,1,0,2632,7,1,2,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10310658,2019,693412.5,1,0,0,0,1958,0,,0,0,1,0,0,0,2303,8,3,0,1,4,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10614587,2020,676499.9999999999,1,0,0,0,1913,0,,0,0,0,0,1,0,2640,11,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10365110,2019,693412.5,1,0,0,0,1949,0,,0,0,0,1,0,0,3410,10,2,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10636136,2020,676499.9999999999,1,0,0,0,1903,0,,0,0,0,0,1,0,3735,11,3,1,0,6,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10273332,2019,698665.625,1,0,0,0,1974,0,,0,0,1,0,0,0,3457,9,3,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10305656,2019,701817.5,1,0,0,0,1914,0,,0,0,0,0,1,0,2095,12,3,0,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10618573,2020,686749.9999999999,1,0,0,0,1923,0,,0,0,0,0,1,0,2630,9,2,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10418944,2019,703918.75,1,0,0,0,1950,0,,0,0,1,0,0,0,2300,12,3,1,1,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10345576,2019,703918.75,1,0,0,0,1954,0,,0,0,1,0,0,0,2051,10,2,1,0,4,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10156228,2019,703918.75,1,0,0,0,1952,0,,0,0,1,0,0,0,3696,10,2,2,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10148729,2019,706020.0,1,0,0,0,1944,0,,0,0,0,1,0,0,2954,9,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10316903,2019,709171.875,1,0,0,0,1976,0,,0,1,0,0,0,0,3780,9,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10381005,2019,709171.875,1,0,0,0,1929,0,,0,0,0,1,0,0,1825,8,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10299653,2019,709171.875,1,0,0,0,1948,0,,0,0,0,1,0,0,3549,11,3,1,0,5,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10512290,2020,701099.9999999999,1,0,0,0,1938,0,,0,0,0,1,0,0,2041,8,2,1,0,4,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10721609,2020,712374.9999999999,1,0,0,0,1914,0,,0,0,0,0,1,0,2559,9,2,1,1,4,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10070096,2019,730184.375,1,0,0,0,1917,0,,0,0,0,0,1,0,2424,9,4,1,0,4,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10613668,2020,716474.9999999999,1,0,0,0,1924,0,,0,0,0,0,1,0,2463,10,2,1,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10781088,2020,717499.9999999999,1,0,0,0,1929,0,,0,0,0,1,0,0,2526,8,2,1,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10744801,2020,717499.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,3417,10,3,1,1,4,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10439341,2019,735437.5,1,0,0,0,1962,0,,0,0,1,0,0,0,2607,8,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10254121,2019,740690.625,1,0,0,0,1957,0,,0,0,1,0,0,0,1976,7,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10701156,2020,722624.9999999999,1,0,0,0,1923,0,,0,0,0,0,1,0,2411,11,2,1,0,4,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10298961,2019,745943.75,1,0,0,0,1992,0,,0,1,0,0,0,0,3900,14,4,0,1,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10828482,2020,732874.9999999999,1,0,0,0,1954,0,,0,0,1,0,0,0,2051,10,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10708734,2020,732874.9999999999,1,0,0,0,1962,0,,0,0,1,0,0,0,2214,9,2,1,1,3,1,0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10106919,2019,751196.875,1,0,0,0,1970,0,,0,0,1,0,0,0,3573,11,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10571519,2020,736974.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,2880,9,2,1,0,3,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10399207,2019,756450.0,1,0,0,0,1923,0,,0,0,0,0,1,0,2045,9,2,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10548347,2020,737999.9999999999,1,0,0,0,1958,0,,0,0,1,0,0,0,3270,11,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10791138,2020,743124.9999999999,1,0,0,0,1919,0,,0,0,0,0,1,0,2355,10,2,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10156885,2019,761703.125,1,0,0,0,1927,0,,0,0,0,1,0,0,2651,8,1,1,0,3,0,0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10478580,2019,766956.2499999999,1,0,0,0,1924,0,,0,0,0,0,1,0,1976,9,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10751952,2020,748249.9999999999,1,0,0,0,1952,0,,0,0,1,0,0,0,2100,7,3,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10410860,2019,766956.2499999999,1,0,0,0,1902,0,,0,0,0,0,1,0,1800,9,3,1,1,4,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10344156,2019,772209.3749999999,1,0,0,0,1953,0,,0,0,1,0,0,0,3190,12,3,0,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10676398,2020,753374.9999999999,1,0,0,0,1975,0,,0,1,0,0,0,0,2593,9,2,2,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10428317,2019,777462.4999999999,1,0,0,0,1940,0,,0,0,0,1,0,0,2036,9,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10267538,2019,777462.4999999999,1,0,0,0,1925,0,,0,0,0,1,0,0,2022,8,2,0,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10402869,2019,777462.4999999999,1,0,0,0,1925,0,,0,0,0,1,0,0,2014,8,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10337512,2019,787968.7499999999,1,0,0,0,1940,0,,0,0,0,1,0,0,2807,9,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10824806,2020,768749.9999999999,1,0,0,0,1956,0,,0,0,1,0,0,0,2295,11,2,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10841725,2020,770287.4999999999,1,0,0,0,1954,0,,0,0,1,0,0,0,2204,8,3,0,1,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10543192,2020,776949.9999999999,1,0,0,0,1942,0,,0,0,0,1,0,0,2800,9,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10627105,2020,778999.9999999999,1,0,0,0,1941,0,,0,0,0,1,0,0,2926,8,2,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10423194,2019,798474.9999999999,1,0,0,0,1927,0,,0,0,0,1,0,0,2672,11,4,0,1,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10611510,2020,778999.9999999999,1,0,0,0,1968,0,,0,0,1,0,0,0,4745,12,4,0,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10883551,2020,781562.4999999999,1,0,0,0,1940,0,,0,0,0,1,0,0,2202,9,2,0,0,3,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10788262,2020,788224.9999999999,1,0,0,0,1950,0,,0,0,1,0,0,0,2422,8,2,1,1,3,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10438755,2019,807930.6249999999,1,0,0,0,2005,0,,1,0,0,0,0,0,3780,14,5,0,1,6,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10511609,2019,808981.2499999999,1,0,0,0,1974,0,,0,0,1,0,0,0,3247,10,3,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10500246,2019,808981.2499999999,1,0,0,0,1941,0,,0,0,0,1,0,0,2250,10,2,1,0,3,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10926105,2020,794374.9999999999,1,0,0,0,1962,0,,0,0,1,0,0,0,4849,10,4,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10730647,2020,794374.9999999999,1,0,0,0,1941,0,,0,0,0,1,0,0,2815,9,2,1,0,4,0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10093064,2019,814234.3749999999,1,0,0,0,1966,0,,0,0,1,0,0,0,6540,13,4,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10290699,2019,818436.8749999999,1,0,0,0,1903,0,,0,0,0,0,1,0,1762,8,3,0,1,3,1,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10435767,2019,819487.4999999999,1,0,0,0,1920,0,,0,0,0,0,1,0,3755,11,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10262874,2019,819487.4999999999,1,0,0,0,1914,0,,0,0,0,0,1,0,2770,10,3,1,1,3,1,0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10117166,2019,820800.7812499999,1,0,0,0,1945,0,,0,0,0,1,0,0,2362,9,2,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10050454,2019,824740.6249999999,1,0,0,0,1938,0,,0,0,0,1,0,0,2188,10,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10359044,2019,824740.6249999999,1,0,0,0,1925,0,,0,0,0,1,0,0,2724,13,3,1,1,5,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10394057,2019,827367.1874999999,1,0,0,0,1928,0,,0,0,0,1,0,0,2593,10,3,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
9938114,2019,829993.7499999999,1,0,0,0,1919,0,,0,0,0,0,1,0,3164,11,2,2,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10797371,2020,809749.9999999999,1,0,0,0,1911,0,,0,0,0,0,1,0,3200,12,4,0,1,4,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10835828,2020,814874.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,2906,10,3,1,0,4,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10658463,2020,819999.9999999999,1,0,0,0,1954,0,,0,0,1,0,0,0,3850,9,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10368415,2019,845753.1249999999,1,0,0,0,1921,0,,0,0,0,0,1,0,3400,12,3,1,0,5,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10371231,2019,845753.1249999999,1,0,0,0,1927,0,,0,0,0,1,0,0,3057,10,2,2,1,3,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10383280,2019,847854.3749999999,1,0,0,0,1967,0,,0,0,1,0,0,0,4000,11,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10477201,2019,851006.2499999999,1,0,0,0,1954,0,,0,0,1,0,0,0,2700,11,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10908146,2020,835374.9999999999,1,0,0,0,1929,0,,0,0,0,1,0,0,2709,9,3,0,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10816775,2020,835374.9999999999,1,0,0,0,1954,0,,0,0,1,0,0,0,2600,10,3,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10628344,2020,843574.9999999999,1,0,0,0,1952,0,,0,0,1,0,0,0,4720,9,3,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10262693,2019,866765.6249999999,1,0,0,0,1949,0,,0,0,0,1,0,0,3539,10,3,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10256661,2019,866765.6249999999,1,0,0,0,1948,0,,0,0,0,1,0,0,2522,10,3,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10291208,2019,866765.6249999999,1,0,0,0,2017,0,,0,0,0,0,0,0,3500,10,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10826731,2020,845624.9999999999,1,0,0,0,1911,0,,0,0,0,0,1,0,2711,9,2,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10559400,2019,866765.6249999999,1,0,0,0,1926,0,,0,0,0,1,0,0,2600,10,3,1,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10446519,2019,866765.6249999999,1,0,0,0,1908,0,,0,0,0,0,1,0,6000,12,4,2,1,5,0,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10719155,2020,849724.9999999999,1,0,0,0,1937,0,,0,0,0,1,0,0,2500,10,3,0,0,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10394793,2019,872018.7499999999,1,0,0,0,1922,0,,0,0,0,0,1,0,3443,8,4,1,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10766831,2020,850749.9999999999,1,0,0,0,1961,0,,0,0,1,0,0,0,3200,12,3,1,1,4,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10748570,2020,850749.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,2656,8,3,0,1,4,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10516915,2019,882524.9999999999,1,0,0,0,1911,0,,0,0,0,0,1,0,3095,9,3,1,0,3,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10394988,2019,882524.9999999999,1,0,0,0,1942,0,,0,0,0,1,0,0,2800,9,3,1,0,4,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10665106,2020,863049.9999999999,1,0,0,0,1951,0,,0,0,1,0,0,0,3494,12,3,1,0,5,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLSD,0.0,
