SoldPr,SFH,Condo,Duplex,Townhouse,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,60002,60025,60026,60029,60035,60053,60062,60067,60076,60077,60091,60201,60202,60203,60625,60626,60638,63104
286295.3125,0,1,0,0,0,0,0,1,0,0,0,0,1600,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745073.7012,1,0,0,0,0,0,0,1,0,0,0,0,2240,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199618.75,0,1,0,0,0,0,0,1,0,0,0,0,1550,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495369.6875,1,0,0,0,0,0,0,1,0,0,0,0,2434,10,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240875,1,0,0,0,0,0,0,1,0,0,0,0,1003,5,1,0,0,2,0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385526.8437,0,0,0,1,0,0,0,1,0,0,0,0,2193,8,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353109.7437,1,0,0,0,0,0,0,1,0,0,0,0,1270,6,2,0,0,3,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166918.0469,0,1,0,0,0,0,1,0,0,0,0,0,972,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183475,0,1,0,0,0,0,0,1,0,0,0,0,1387,5,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642419.1023,1,0,0,0,0,0,0,1,0,0,0,0,2980,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147087.5,0,0,0,1,0,0,0,1,0,0,0,0,1536,8,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383478.125,1,0,0,0,0,0,0,1,0,0,0,0,1827,8,2,1,0,3,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241538.6875,0,1,0,0,0,0,0,1,0,0,0,0,1200,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367718.75,0,0,0,1,0,0,0,1,0,0,0,0,2010,7,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681000,1,0,0,0,0,0,0,0,0,0,0,1,8620,14,5,1,0,6,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281567.5,0,0,0,1,0,0,0,1,0,0,0,0,1282,6,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
573982.7031,1,0,0,0,0,0,0,1,0,0,0,0,2520,7,2,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409218.4375,1,0,0,0,0,0,0,1,0,0,0,0,1598,7,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313957.5,1,0,0,0,0,0,0,1,0,0,0,0,1300,6,2,0,0,2,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165473.4375,0,1,0,0,0,0,0,0,1,0,0,0,1385,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283668.75,0,1,0,0,0,0,0,1,0,0,0,0,2300,7,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115568.75,1,0,0,0,0,0,0,0,1,0,0,0,681,4,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709171.875,1,0,0,0,0,0,0,1,0,0,0,0,2761,12,2,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110187.5,0,1,0,0,0,0,0,1,0,0,0,0,860,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336200,1,0,0,0,0,0,0,1,0,0,0,0,2617,8,2,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276750,0,1,0,0,0,0,0,0,1,0,0,0,1340,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388731.25,1,0,0,0,0,0,0,1,0,0,0,0,1940,7,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
618135.2187,1,0,0,0,0,0,0,1,0,0,0,0,3000,9,2,1,0,5,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589375,1,0,0,0,0,0,0,0,0,0,0,1,1922,9,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240875,0,1,0,0,0,0,0,1,0,0,0,0,1800,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522291.9531,1,0,0,0,0,0,0,1,0,0,0,0,2205,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
778188.0879,1,0,0,0,0,0,0,1,0,0,0,0,3459,12,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543250,1,0,0,0,0,0,1,0,0,0,0,0,3800,10,3,1,0,5,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435625,0,0,0,1,0,0,1,0,0,0,0,0,1523,5,2,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369001.025,1,0,0,0,0,0,0,1,0,0,0,0,1407,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
476522.5,1,0,0,0,0,0,0,1,0,0,0,0,2016,10,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183859.375,0,1,0,0,0,0,0,1,0,0,0,0,1100,5,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540754.8,1,0,0,0,0,1,0,0,0,0,0,0,3419,10,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763625,1,0,0,0,0,0,1,0,0,0,0,0,3492,10,3,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210125,1,0,0,0,0,0,0,1,0,0,0,0,1928,7,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338250,1,0,0,0,0,0,1,0,0,0,0,0,4613,11,3,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681625,1,0,0,0,0,0,0,0,1,0,0,0,3179,11,2,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358750,1,0,0,0,0,0,0,1,0,0,0,0,1452,7,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478034.375,1,0,0,0,0,0,0,1,0,0,0,0,2221,7,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420670.25,1,0,0,0,0,0,0,0,1,0,0,0,1800,7,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244270.3125,0,1,0,0,0,0,0,1,0,0,0,0,1614,5,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153237.5,0,0,1,0,0,0,0,1,0,0,0,0,1240,4,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947663.75,1,0,0,0,0,0,0,0,0,0,0,1,3147,12,3,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
587837.5,1,0,0,0,0,0,0,1,0,0,0,0,2267,9,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302375,0,1,0,0,0,0,0,1,0,0,0,0,2100,6,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150675,0,1,0,0,0,0,0,1,0,0,0,0,1100,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480158.6074,1,0,0,0,0,0,0,1,0,0,0,0,1525,7,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
703918.75,1,0,0,0,0,0,0,1,0,0,0,0,3066,11,2,1,0,5,0,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507753.9297,1,0,0,0,0,0,0,1,0,0,0,0,2572,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
607825,1,0,0,0,0,0,0,1,0,0,0,0,2898,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346706.25,1,0,0,0,0,0,0,1,0,0,0,0,1400,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
656000,1,0,0,0,0,0,1,0,0,0,0,0,3096,11,3,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453562.5,1,0,0,0,0,0,0,1,0,0,0,0,3084,9,2,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866765.625,1,0,0,0,0,0,0,0,1,0,0,0,2600,10,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528760.6513,0,0,0,1,0,1,0,0,0,0,0,0,2099,6,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220631.25,0,1,0,0,0,0,0,0,1,0,0,0,1136,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504300,1,0,0,0,0,0,0,1,0,0,0,0,2210,7,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
709171.875,1,0,0,0,0,0,0,1,0,0,0,0,2669,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173353.125,1,0,0,0,0,0,0,1,0,0,0,0,1268,7,1,1,0,3,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237319.7715,0,1,0,0,0,0,0,1,0,0,0,0,1240,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594500,1,0,0,0,0,0,0,1,0,0,0,0,3540,9,2,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406156.25,0,1,0,0,0,0,0,1,0,0,0,0,1336,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231137.5,0,1,0,0,0,0,0,1,0,0,0,0,1747,6,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525837.8125,1,0,0,0,0,0,0,1,0,0,0,0,1872,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507753.9297,1,0,0,0,0,0,0,1,0,0,0,0,2012,8,2,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
788225,1,0,0,0,0,0,0,1,0,0,0,0,3285,11,3,2,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182129.127,0,1,0,0,0,0,0,1,0,0,0,0,1380,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236775,1,0,0,0,0,0,1,0,0,0,0,0,1320,6,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313650,0,1,0,0,0,0,1,0,0,0,0,0,1080,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804625,1,0,0,0,0,0,0,0,1,0,0,0,1800,6,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258894.5,0,1,0,0,0,0,0,0,1,0,0,0,1306,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281875,0,1,0,0,0,0,0,0,1,0,0,0,1800,6,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174250,0,1,0,0,0,0,1,0,0,0,0,0,1429,6,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540687.5,1,0,0,0,0,0,0,1,0,0,0,0,2379,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235750,1,0,0,0,0,0,1,0,0,0,0,0,2300,7,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993431.6016,1,0,0,0,0,0,0,1,0,0,0,0,4923,12,3,1,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336200,0,1,0,0,0,0,1,0,0,0,0,0,1600,5,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743125,1,0,0,0,0,0,0,0,1,0,0,0,3022,11,3,1,0,4,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
499046.875,1,0,0,0,0,0,0,1,0,0,0,0,1623,9,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192187.5,0,1,0,0,0,0,0,1,0,0,0,0,1222,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283168.3898,0,1,0,0,0,0,1,0,0,0,0,0,1270,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313086.25,1,0,0,0,0,0,0,0,1,0,0,0,916,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140783.75,0,0,1,0,0,0,1,0,0,0,0,0,1320,7,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147087.5,0,1,0,0,0,0,0,1,0,0,0,0,750,4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208587.5,0,1,0,0,0,0,1,0,0,0,0,0,665,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753298.125,1,0,0,0,0,0,0,0,1,0,0,0,2800,11,2,1,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456125,1,0,0,0,0,0,0,1,0,0,0,0,2200,9,2,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146036.875,0,1,0,0,0,0,0,0,1,0,0,0,800,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225500,0,0,0,1,0,0,0,1,0,0,0,0,1650,7,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225500,0,1,0,0,0,0,1,0,0,0,0,0,968,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273675,1,0,0,0,0,0,0,1,0,0,0,0,6450,8,2,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
468578.75,1,0,0,0,0,0,0,1,0,0,0,0,3182,10,2,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322313.3641,1,0,0,0,0,0,0,0,1,0,0,0,1800,6,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050625,1,0,0,0,0,0,0,1,0,0,0,0,5400,12,4,1,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238491.875,0,1,0,0,0,0,0,1,0,0,0,0,1935,6,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278415.625,1,0,0,0,0,0,0,0,1,0,0,0,1122,9,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
362465.625,1,0,0,0,0,0,1,0,0,0,0,0,3481,10,2,2,0,4,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394625,1,0,0,0,0,0,0,0,1,0,0,0,1336,8,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
377200,1,0,0,0,0,0,1,0,0,0,0,0,2305,8,2,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333125,1,0,0,0,0,0,0,1,0,0,0,0,1624,6,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267909.375,1,0,0,0,0,1,0,0,0,0,0,0,2825,10,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420250,0,1,0,0,0,0,0,1,0,0,0,0,1800,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294175,1,0,0,0,0,0,1,0,0,0,0,0,2947,9,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513755.625,1,0,0,0,0,0,0,1,0,0,0,0,2230,9,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303198.5555,1,0,0,0,0,0,0,1,0,0,0,0,1860,8,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404875,1,0,0,0,0,0,0,0,1,0,0,0,2780,11,3,1,0,5,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307500,0,1,0,0,0,0,1,0,0,0,0,0,1227,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204871.875,1,0,0,0,0,0,0,1,0,0,0,0,488,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436140.7031,1,0,0,0,0,0,0,0,1,0,0,0,2690,8,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301350,1,0,0,0,0,0,0,1,0,0,0,0,1650,7,1,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264450,1,0,0,0,0,0,1,0,0,0,0,0,2430,8,2,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270434.1582,1,0,0,0,0,0,0,1,0,0,0,0,1379,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
492000,1,0,0,0,0,0,0,1,0,0,0,0,2009,9,2,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372971.875,1,0,0,0,0,0,0,1,0,0,0,0,2950,9,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378225,1,0,0,0,0,0,0,1,0,0,0,0,2003,8,2,1,0,4,0,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446909.6094,1,0,0,0,0,0,0,0,1,0,0,0,1024,7,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484600.7812,1,0,0,0,0,0,0,1,0,0,0,0,2435,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189112.5,1,0,0,0,0,0,0,1,0,0,0,0,3168,8,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269222.6562,0,1,0,0,0,0,1,0,0,0,0,0,1456,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
492000,0,0,0,1,0,0,1,0,0,0,0,0,2424,7,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454770.9109,1,0,0,0,0,0,0,1,0,0,0,0,1965,9,2,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453050,0,0,0,1,0,0,0,1,0,0,0,0,2000,6,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205000,0,0,1,0,0,0,0,1,0,0,0,0,1302,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
562725,0,1,0,0,0,0,0,1,0,0,0,0,2000,7,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220631.25,1,0,0,0,0,0,0,0,1,0,0,0,1740,7,2,1,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587824.6875,0,0,0,1,0,0,1,0,0,0,0,0,2727,8,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178817.6883,0,1,0,0,0,0,0,1,0,0,0,0,1200,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213200,1,0,0,0,0,0,0,0,1,0,0,0,2200,10,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126587.5,0,1,0,0,0,0,0,1,0,0,0,0,1100,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124288.9375,0,1,0,0,0,0,0,1,0,0,0,0,800,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201925,0,1,0,0,0,0,0,1,0,0,0,0,1565,5,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
935056.25,0,1,0,0,0,0,0,1,0,0,0,0,2750,7,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
348500,1,0,0,0,0,0,0,1,0,0,0,0,2303,8,2,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562944.5742,1,0,0,0,0,0,0,1,0,0,0,0,2913,9,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
613975,0,0,0,1,1,0,0,0,0,0,0,0,2400,8,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333125,1,0,0,0,0,0,0,1,0,0,0,0,1648,7,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150239.375,0,1,0,0,0,0,0,0,1,0,0,0,1000,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706440.25,1,0,0,0,0,0,0,1,0,0,0,0,3437,12,3,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541071.875,1,0,0,0,0,0,0,1,0,0,0,0,2800,10,2,1,0,4,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328000,0,0,0,1,0,0,1,0,0,0,0,0,1700,6,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349332.8125,0,0,0,1,0,0,0,1,0,0,0,0,1864,8,2,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147087.5,0,1,0,0,0,0,0,1,0,0,0,0,1535,5,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246896.875,0,0,0,1,0,0,0,1,0,0,0,0,1659,7,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333125,0,0,0,1,0,0,0,1,0,0,0,0,1918,7,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356450.7969,1,0,0,0,0,0,0,1,0,0,0,0,2100,8,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276750,1,0,0,0,0,0,0,1,0,0,0,0,1199,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
718602.0604,1,0,0,0,0,0,1,0,0,0,0,0,3586,8,3,1,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486108.4281,1,0,0,0,0,0,0,1,0,0,0,0,2568,12,2,2,0,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368835.0391,0,1,0,0,0,0,1,0,0,0,0,0,2010,6,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
251125,0,1,0,0,0,0,0,1,0,0,0,0,2205,6,3,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317682.7344,0,1,0,0,0,0,0,0,1,0,0,0,1400,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454920.625,1,0,0,0,0,0,0,1,0,0,0,0,1946,7,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166562.5,0,1,0,0,0,0,0,1,0,0,0,0,1170,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172302.5,0,1,0,0,0,0,0,1,0,0,0,0,1825,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
768750,1,0,0,0,0,0,1,0,0,0,0,0,2801,10,2,1,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254251.25,0,1,0,0,0,0,1,0,0,0,0,0,1350,5,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
912250,1,0,0,0,0,0,0,0,1,0,0,0,2800,9,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343375,1,0,0,0,0,0,0,1,0,0,0,0,2098,7,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
791514.6094,1,0,0,0,0,0,0,1,0,0,0,0,2566,10,2,1,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119035.8125,1,0,0,0,0,0,0,1,0,0,0,0,960,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759601.875,1,0,0,0,0,0,0,1,0,0,0,0,3936,9,3,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404490.625,0,0,0,1,0,0,0,1,0,0,0,0,1834,10,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461250,0,0,0,1,0,0,0,1,0,0,0,0,1950,7,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310575,1,0,0,0,0,0,0,0,1,0,0,0,1501,8,2,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
